,total_amount
13135,7.401746939822088
13136,11.50877763489853
13137,13.662436787869984
13138,8.000121965337227
13139,17.30717418385942
13140,44.189400937097155
13141,8.89327780087531
13142,8.654811020194867
13143,7.585043274904052
13144,9.59107169184031
13145,24.150324872933254
13146,11.560652561121957
13147,15.922656105168791
13148,12.37420228514987
13149,7.710549959852829
13150,10.46607294760822
13151,13.60247468769709
13152,15.810836290271547
13153,26.083082062325524
13154,8.963729628643344
13155,8.52800963760219
13156,8.334982958788922
13157,13.801191034230866
13158,14.115617967422269
13159,8.818266412424205
13160,13.850245652167969
13161,13.020577302678152
13162,9.350703895349394
13163,14.908228718170468
13164,16.67045345342258
13165,15.995290769466319
13166,11.09735538511594
13167,11.913397587142489
13168,29.81293267637552
13169,16.432462453901373
13170,28.40068768967802
13171,15.203071740042754
13172,18.794364200013177
13173,88.0193816416133
13174,19.33558437496539
13175,16.45514100386476
13176,20.97055367778241
13177,12.969938155771382
13178,8.892433817955254
13179,8.0629384893934
13180,17.045371137095866
13181,7.107537304127611
13182,10.408879352188892
13183,12.299532095691035
13184,19.532134348566146
13185,9.856742170342878
13186,9.882108766560288
13187,10.083896770180402
13188,25.554930538588266
13189,21.789748898268744
13190,80.7727932552562
13191,14.664392292213556
13192,13.959321465275817
13193,17.1371299392036
13194,42.28542484560177
13195,11.435232958926346
13196,9.55910079947085
13197,19.254075284872027
13198,10.045762777380906
13199,9.628599585782847
13200,14.643775074150213
13201,16.76796365005715
13202,20.229231855456227
13203,9.803897343753915
13204,15.658542273385471
13205,8.746637904854165
13206,11.363988640780402
13207,15.74249084503701
13208,14.78027583006222
13209,20.66631079929028
13210,9.667807711137828
13211,10.92141171124577
13212,8.995979961414129
13213,9.158004490896586
13214,9.44462347111918
13215,35.46939956289029
13216,62.6672012748365
13217,55.23300710448633
13218,47.715213216315405
13219,74.96326902212938
13220,32.746717571085476
13221,30.947018751585873
13222,15.033777371490325
13223,12.140690778962334
13224,13.276095047027262
13225,14.111350422811832
13226,17.971995730056317
13227,8.569779952201142
13228,14.246898692646516
13229,11.449295541009969
13230,10.353520587311628
13231,13.817259342476106
13232,35.29315615103689
13233,12.136446032972609
13234,7.281617565082622
13235,10.218531603494348
13236,9.718059335548721
13237,10.056350899228292
13238,11.167158511985134
13239,19.50173898545454
13240,13.968909317720005
13241,14.216512186081246
13242,21.192156167256098
13243,29.900565941776627
13244,46.656882719348275
13245,10.48817833764105
13246,22.22247152280125
13247,8.43279713577063
13248,11.229418546280446
13249,9.730562260374283
13250,13.238277319454788
13251,9.608767734317457
13252,12.896257857100933
13253,17.496084517378737
13254,33.64581285194765
13255,8.471458924446706
13256,29.42039048988511
13257,12.784525254777849
13258,15.68262364535666
13259,7.612776810344892
13260,15.933577080824776
13261,9.05088583768315
13262,8.560698074931203
13263,9.246719091269709
13264,10.547708183405502
13265,14.977705960148258
13266,28.427846788727155
13267,22.652846031082333
13268,7.443179006631969
13269,18.902661683465627
13270,17.056164793413643
13271,11.442676213466507
13272,13.447834128440553
13273,9.615664253859231
13274,6.526077385951925
13275,12.4207420782888
13276,14.812362654355338
13277,38.188367309707026
13278,9.772254983277909
13279,7.5061591742189115
13280,13.328764138402281
13281,8.784829499133968
13282,9.736483340433708
13283,44.00538070167092
13284,12.86225369470961
13285,8.628200917214397
13286,33.024426090106104
13287,10.002484408728932
13288,17.157231100328232
13289,9.450801966205642
13290,12.563534379592904
13291,51.43241621994324
13292,18.33572195967747
13293,21.91736911818952
13294,32.67852545492547
13295,9.136694020166765
13296,11.009100831905167
13297,11.541545990339175
13298,8.573884521910509
13299,10.3026133812916
13300,13.799475235412169
13301,9.068921155620773
13302,8.162861744633895
13303,58.54440050756443
13304,10.300958796205617
13305,8.047059421152104
13306,27.014203514757092
13307,9.123339488824627
13308,8.608848500859558
13309,71.94503730633183
13310,14.651882503654328
13311,36.952265275392776
13312,73.4613898943854
13313,11.789868723202256
13314,10.754570333719432
13315,24.97162429420037
13316,8.904526818307778
13317,7.081940363138243
13318,17.482351115050452
13319,31.930982499891076
13320,30.688499746288805
13321,17.43408857628669
13322,19.18389421208391
13323,10.118069612083751
13324,12.729146731158767
13325,29.46996681884685
13326,8.892719961242072
13327,7.200465731655045
13328,12.554286453908992
13329,14.652053951774041
13330,26.03253630134946
13331,8.491710487234617
13332,11.377923053359952
13333,21.33946742157467
13334,15.051928416115938
13335,57.665885087025394
13336,52.2976477539474
13337,9.93223318211696
13338,111.7402819703491
13339,10.950419762728115
13340,6.953443202226833
13341,19.14268422176479
13342,30.499776100197586
13343,25.58029303607457
13344,12.489643837913109
13345,8.843958593046636
13346,8.814339822789387
13347,25.889611901309703
13348,11.170065451991558
13349,8.819337987909684
13350,26.8004670410554
13351,10.622628104585909
13352,17.09142850962077
13353,8.548227473087053
13354,16.31597636027877
13355,15.022950050617105
13356,8.954918976058881
13357,14.438221031253846
13358,8.514340106647973
13359,9.496577795919128
13360,11.071553652196634
13361,10.1041996492088
13362,13.435861362056114
13363,10.340255974069835
13364,6.828380094407678
13365,7.584232039417233
13366,9.416275697662831
13367,18.880340816712103
13368,8.856770021105248
13369,16.26890396412851
13370,21.373408451088885
13371,12.234364748200335
13372,29.35823010910284
13373,21.136366862962653
13374,9.710407031762653
13375,13.265524324129256
13376,45.71767061533565
13377,11.801053167959454
13378,7.792566980334385
13379,99.30459663528588
13380,15.900042378670312
13381,28.963772626307282
13382,9.768006826945918
13383,31.49175549126717
13384,26.467840645338804
13385,9.464057868678301
13386,11.35245737697113
13387,11.26135736576207
13388,7.418197496806015
13389,13.388726141820129
13390,57.657501954275915
13391,9.629660152060342
13392,52.6905993282815
13393,11.717048388517927
13394,8.379561290880906
13395,14.946078711533556
13396,8.79192364454991
13397,7.575767809255658
13398,10.613322979705709
13399,7.133388300102123
13400,8.731910267606448
13401,8.404863790806157
13402,9.768132905407876
13403,7.008723793147476
13404,8.251450711063725
13405,9.666248291473966
13406,8.923204480927764
13407,8.978282907142953
13408,10.222923478240668
13409,12.286790247617859
13410,22.568890230889558
13411,8.282702595987319
13412,13.383398593865211
13413,9.153591197884081
13414,13.58938980840226
13415,15.663317630832596
13416,70.02467547579191
13417,8.652398963129041
13418,9.477175824579412
13419,10.443107682485987
13420,14.757089289613917
13421,10.817427473534153
13422,26.6235051308873
13423,6.913061186664068
13424,10.94738779097582
13425,8.407780400450939
13426,8.761878590837147
13427,10.489966334658728
13428,12.423838093615066
13429,12.873219828851381
13430,19.74623807263091
13431,10.448675384767627
13432,11.511271215856475
13433,11.209445665822937
13434,82.20643365352961
13435,11.51371699305966
13436,15.152502670538334
13437,15.263208672803396
13438,14.198988011667321
13439,11.097213286254222
13440,7.625644719674481
13441,11.434315479012756
13442,80.60025291433668
13443,7.44086250211697
13444,14.760211337589546
13445,10.143573657808492
13446,8.008198720486604
13447,17.051926442844493
13448,11.765871070197722
13449,11.1643197622353
13450,11.098566329488067
13451,14.10813494785539
13452,12.114985413014345
13453,8.144133441841712
13454,11.231153257181758
13455,20.03617897012788
13456,13.9293068095948
13457,15.62391210033961
13458,10.543638906628011
13459,7.256264843886123
13460,11.874656377487302
13461,8.226754399254798
13462,75.8282430114721
13463,9.543092650245809
13464,6.870312212785431
13465,9.644322596266685
13466,9.616497746587545
13467,13.921820034967395
13468,14.359823007303019
13469,12.604907866069613
13470,12.650724577870305
13471,8.882472377198082
13472,11.790951611613385
13473,8.68703932690575
13474,22.137163739390754
13475,24.41049184696726
13476,8.293044710719533
13477,10.889200695469894
13478,8.427291915212944
13479,6.657668521619193
13480,13.62340719097206
13481,7.8998498427049615
13482,8.293864988294649
13483,19.082371342708022
13484,10.641224604127926
13485,16.449915099387905
13486,8.236491882810748
13487,7.982782143467583
13488,14.994385747652688
13489,71.37784377063538
13490,45.02100471234153
13491,16.792653806420446
13492,10.29618119189808
13493,17.935749065071686
13494,11.393797851362594
13495,6.273358900726678
13496,13.147353225066785
13497,14.879383795253364
13498,10.864243164509146
13499,10.65252338117182
13500,19.220165108472433
13501,11.351181852287437
13502,51.97335175781994
13503,15.88529806373268
13504,10.260254726875685
13505,10.691072193514058
13506,15.09632936885951
13507,8.348472189499136
13508,16.987262303716403
13509,13.180393432148291
13510,15.329185892866754
13511,8.006668982679464
13512,11.912750726495766
13513,10.35079216362122
13514,12.158224787600433
13515,11.128852912719712
13516,44.54543495861508
13517,7.464729613691881
13518,11.058213794014877
13519,16.97329769998652
13520,42.821905622607964
13521,11.890560618464022
13522,19.3075812168425
13523,10.7050092110929
13524,36.613315279151706
13525,8.964574221753494
13526,12.828718724754427
13527,10.325548688793853
13528,23.33171701489265
13529,9.154681321939568
13530,10.268570043659196
13531,24.33974441915148
13532,13.620828175069915
13533,15.064770054379178
13534,39.73019065936176
13535,13.419631760120312
13536,6.140244431638168
13537,43.03418735503575
13538,11.761444741134502
13539,57.682449103169304
13540,10.380223732606579
13541,11.055786726413167
13542,10.578724501476525
13543,43.83253757661811
13544,8.674733919252944
13545,28.748412998199708
13546,14.101350938393182
13547,13.79437169614503
13548,13.339637826865701
13549,8.110388728967008
13550,9.7229617420786
13551,13.276058570094081
13552,8.492301982929165
13553,10.464439106139029
13554,7.934674001776504
13555,17.512307147827816
13556,13.939364233245746
13557,10.025431762558375
13558,10.804996134614179
13559,11.112140841095961
13560,13.257484777886464
13561,9.038043470536408
13562,16.54932203511289
13563,11.462110038672497
13564,12.48132510532154
13565,9.608006654484903
13566,9.651236285983114
13567,9.923758677368458
13568,8.170831278327634
13569,14.689342214370134
13570,10.899953640934957
13571,8.381994284858727
13572,14.128975503164376
13573,12.514859347280847
13574,11.228961542626232
13575,19.864409747845936
13576,15.064316214696854
13577,9.190048662509499
13578,12.856855006391472
13579,81.95844157792995
13580,7.262629135671329
13581,27.921178263129892
13582,10.034603868591205
13583,14.212775796933693
13584,27.22781172324911
13585,6.511511612852203
13586,19.062349720125994
13587,9.253854262951338
13588,10.925689475229422
13589,10.098568179878663
13590,12.936854865151505
13591,14.143316728434712
13592,8.715091041359361
13593,15.325170379314994
13594,17.98755775955389
13595,14.128698015041241
13596,10.233030759881315
13597,12.421385423895684
13598,15.514567075091422
13599,11.438521509550675
13600,10.945955107102293
13601,10.918084014148292
13602,10.916025166942667
13603,12.258419398493075
13604,13.832263173734066
13605,71.5373018516672
13606,15.01384047191584
13607,8.577734801916355
13608,9.530577921791082
13609,12.289814255317898
13610,12.281213696634346
13611,13.389226331415472
13612,10.739274734151751
13613,40.421777503844346
13614,9.488093201518396
13615,10.316210555458161
13616,12.702586665765319
13617,10.64505476554723
13618,9.214053025088385
13619,8.153739673418977
13620,14.36939434965853
13621,7.1280447073316076
13622,18.05792325234962
13623,11.793237222919277
13624,22.450501752931917
13625,13.720910062411306
13626,18.97673019763509
13627,10.802002079128476
13628,19.05102439087055
13629,23.489828185324125
13630,17.225887950746447
13631,10.241146259752576
13632,7.027085685883454
13633,17.488410013777106
13634,10.09044004227083
13635,15.379011732247376
13636,7.929494005735363
13637,10.195132906606503
13638,8.827066114520273
13639,11.963643184059432
13640,18.833544497670385
13641,26.23337360461298
13642,7.536166585263537
13643,9.535606685280582
13644,8.551149165426581
13645,11.654283200354522
13646,16.276767450982383
13647,34.465632281382305
13648,20.78538320507902
13649,9.24581224846419
13650,11.440604766271871
13651,10.72255265983391
13652,34.725087304122425
13653,10.352220267410862
13654,8.910003181355417
13655,10.80831742668279
13656,18.441840830975885
13657,11.291930041483022
13658,13.466466114274926
13659,20.163303306623657
13660,13.121318721167453
13661,15.330043787923747
13662,12.758892605387565
13663,10.79588100130655
13664,10.810833995316614
13665,13.432508347296741
13666,17.0166247743252
13667,13.62554822530862
13668,12.98537222959667
13669,9.036889126255607
13670,16.261877378202556
13671,13.274191326378894
13672,53.04187584645183
13673,6.236408211438497
13674,14.590591518005665
13675,9.239073783057794
13676,22.840973509218223
13677,9.166360918844923
13678,52.33133929579965
13679,46.10825425370745
13680,11.158999403408641
13681,42.856369245671104
13682,9.595834217229438
13683,23.032158698605922
13684,8.113244309391707
13685,20.03533297280219
13686,9.486407263257874
13687,40.33451930725291
13688,15.796390933516449
13689,23.926345218042837
13690,11.155311314078281
13691,7.90307940276735
13692,25.230249324559114
13693,12.801386275611197
13694,8.965579666361771
13695,13.646356956242611
13696,8.672103055141562
13697,9.864498711813814
13698,11.224142910403064
13699,41.49550927463806
13700,16.905035055756226
13701,13.18765690445399
13702,12.29062150176791
13703,19.6008200541782
13704,10.29085308887965
13705,11.35117807105955
13706,7.021206902965854
13707,13.773075235293689
13708,15.837269761537495
13709,9.613475262948661
13710,7.956797637772742
13711,7.3231435657062525
13712,10.591140677011877
13713,11.696244169749097
13714,10.166295194610592
13715,12.409990283332087
13716,17.193854414440096
13717,9.422514848203964
13718,11.837632995846818
13719,9.603078693881265
13720,43.71086072121985
13721,10.756145603579329
13722,17.671489625520188
13723,10.022530430195959
13724,18.010010365500456
13725,11.020328690006313
13726,23.59145317601252
13727,10.60820880832722
13728,8.701156570304773
13729,8.979216487102478
13730,23.671687682343578
13731,39.24547368708148
13732,51.61858379020514
13733,20.649582731710954
13734,11.69531443864453
13735,9.134721438329883
13736,16.274805199643424
13737,10.838325967737381
13738,12.26152963886532
13739,11.180307657672062
13740,10.090709946512813
13741,17.978829461484448
13742,9.077164089057735
13743,9.505105191388406
13744,16.232585036333568
13745,9.721826740321799
13746,7.382774786906518
13747,17.11277641144233
13748,13.725812958302418
13749,23.005861213286416
13750,10.448210060961841
13751,18.862469958131044
13752,10.999283725423467
13753,12.863116759011476
13754,9.244258448317698
13755,9.744835172813774
13756,16.473167373357278
13757,15.360852191676749
13758,8.005329442634787
13759,74.55015114960425
13760,9.621574919176961
13761,13.490632442007255
13762,10.643685303492278
13763,10.969600109548779
13764,8.842697865762629
13765,10.41705916204723
13766,8.294199798200998
13767,27.754861760659143
13768,12.966217284338
13769,10.159020077693302
13770,12.178227123561802
13771,24.273858197865106
13772,10.014371281793645
13773,9.972544901085607
13774,6.938464239858778
13775,15.01643925306917
13776,9.46852494833513
13777,19.25036625485417
13778,9.47380662484037
13779,22.1112132795717
13780,8.504503590791948
13781,13.83077011310433
13782,27.995014513086282
13783,6.541216257407815
13784,18.468631659976236
13785,9.47842809392091
13786,7.268218262196676
13787,12.286700914937231
13788,17.022925045270874
13789,13.30276963543522
13790,8.1171575747356
13791,8.162541808854169
13792,7.787391099544162
13793,13.827054214183518
13794,9.696185286190813
13795,42.80315829526728
13796,13.216129761604192
13797,12.279528596627143
13798,23.58549450471429
13799,12.41240938275432
13800,11.59167846853686
13801,11.863236003694713
13802,11.151506345998262
13803,17.884580908691746
13804,13.069220416593376
13805,9.979767207089719
13806,10.743869786834185
13807,7.970933783126659
13808,16.225389772177785
13809,7.128424225415501
13810,20.027746371291038
13811,7.731873032273601
13812,9.472217413829961
13813,8.09596622709519
13814,10.458059729886186
13815,13.316108826596146
13816,11.974324611252724
13817,16.461893967218586
13818,17.244495018797696
13819,10.438443756006182
13820,19.222081695921293
13821,15.636163759042825
13822,16.35900193377821
13823,13.018485304012739
13824,10.202002403997373
13825,13.270967188967912
13826,28.42186442241674
13827,9.073762946715755
13828,9.527501470370826
13829,7.31823298628737
13830,23.43149351186595
13831,7.425764502117086
13832,7.259903299080284
13833,13.42334812253158
13834,8.918415895336283
13835,9.586233530858218
13836,8.331297751560829
13837,11.39052530667814
13838,14.657115719152083
13839,18.707235891515104
13840,9.304272940868534
13841,14.845299739922124
13842,11.095537721198955
13843,16.31180826183148
13844,25.482758250262222
13845,11.595476573591952
13846,11.886812833233138
13847,15.956765125146353
13848,11.869186683256968
13849,6.177980372154163
13850,8.695567412658376
13851,12.760327679371752
13852,44.06745192379049
13853,31.385080915556046
13854,11.631336918729525
13855,16.515716058532526
13856,12.628696647980902
13857,16.338598033292143
13858,9.623357472090989
13859,11.427069563147008
13860,11.652989799315472
13861,9.226980415606793
13862,9.32330966297927
13863,16.864107541894874
13864,17.329460791581493
13865,7.040190175041444
13866,9.965224681583024
13867,16.25416086101517
13868,15.194102165177933
13869,18.075441664064954
13870,41.14720339535734
13871,25.4876998446942
13872,16.969917118213058
13873,7.868344869336172
13874,6.4725007835665584
13875,61.40961757655783
13876,19.65969435968194
13877,52.32119025360675
13878,9.345769186509402
13879,9.439741496380645
13880,11.493771916060751
13881,9.870647716944205
13882,6.25253217916665
13883,9.514103890513638
13884,11.922535258556588
13885,9.006175398835063
13886,12.814425053416146
13887,10.991237500962711
13888,8.313444851458783
13889,6.917644135488956
13890,16.404255289593486
13891,10.558662448976696
13892,13.945358098886292
13893,11.44702630108289
13894,16.448574674834852
13895,8.987580188251766
13896,18.356441147126763
13897,19.13988252598925
13898,17.417908475183687
13899,8.290749131465567
13900,9.96948132277704
13901,9.810289221691022
13902,7.846522860569902
13903,14.503600424202602
13904,47.63243014586368
13905,13.494869056370705
13906,15.841358182227951
13907,8.662053038833188
13908,11.562916759094202
13909,13.464621818701547
13910,8.880026350780533
13911,9.314484484603687
13912,10.875799733038576
13913,8.331553722587776
13914,11.977907348899747
13915,12.513611121235614
13916,14.34121277099473
13917,23.802929028992274
13918,81.55978255489055
13919,13.68930015575998
13920,10.139506447811536
13921,10.449111223715992
13922,8.950000713015072
13923,10.087016972744628
13924,9.179342575906121
13925,8.325607946866125
13926,14.38654735975648
13927,61.29491073168711
13928,11.945627227447597
13929,9.267689498606456
13930,9.481980853184071
13931,17.08311932137855
13932,64.92376227069889
13933,7.278034132587805
13934,11.205912445708105
13935,7.97906286959992
13936,8.42057425864899
13937,9.567922737414568
13938,10.011141886616315
13939,9.385101565143687
13940,28.19346569362132
13941,16.836962162444326
13942,17.44659232278517
13943,10.397083200709556
13944,19.967754682997573
13945,9.396322585273284
13946,10.448822073660535
13947,8.94815804995556
13948,18.148760189360157
13949,10.891684704343303
13950,11.269938681347215
13951,11.73624162963196
13952,14.904617389514888
13953,71.68114819212441
13954,12.68627109857847
13955,31.076971134493757
13956,12.682382293681435
13957,14.269719868606952
13958,11.387394874892061
13959,8.548226454710711
13960,45.96940288190679
13961,11.720169649939006
13962,5.648050852931686
13963,10.272724994728112
13964,11.15941661965843
13965,14.987640448648408
13966,21.5798754001402
13967,11.117641193540662
13968,16.68196590952635
13969,7.254010569573894
13970,12.002181120272418
13971,9.177149425501865
13972,60.32938560876199
13973,11.868920212490016
13974,8.707714989386872
13975,10.00147026438771
13976,12.292959033073643
13977,10.031730308711348
13978,45.55594976900298
13979,10.963017027437596
13980,19.24446247929984
13981,10.011057268675902
13982,27.548643429034644
13983,10.111619552200272
13984,26.73126858610473
13985,43.52664804017502
13986,11.809635354686112
13987,9.125139866958026
13988,52.99346102689076
13989,10.61924136204925
13990,7.766743781525336
13991,12.208462830295064
13992,20.02405278217057
13993,11.25252283224237
13994,10.131393087848648
13995,8.740689353805752
13996,26.830493166510223
13997,15.534702633872453
13998,8.525282266048722
13999,10.284870976360278
14000,9.184687521513082
14001,8.0629304658906
14002,9.862800271632073
14003,7.774473459707516
14004,8.753349000848175
14005,9.68019248802169
14006,9.952615388341334
14007,8.958222453091992
14008,8.419383686754784
14009,25.503075459238644
14010,8.20298942884583
14011,13.072864146815135
14012,10.99968353771629
14013,16.30158538305101
14014,16.753764790565533
14015,9.234240058654226
14016,16.82790144269484
14017,15.550380030731226
14018,12.260524651540411
14019,8.079420633835097
14020,19.591511974078383
14021,7.096169303865005
14022,14.784166129111043
14023,21.980048028304896
14024,7.6413558890790005
14025,14.12703136614967
14026,11.070495685381342
14027,12.742960820216647
14028,9.337815151315786
14029,11.251253550347414
14030,11.801328296498463
14031,9.199058083695062
14032,9.238089295083785
14033,10.562345981050234
14034,13.954617724293744
14035,9.530048810954098
14036,11.70155449134456
14037,58.25456321498733
14038,19.003095755826894
14039,12.245478293058934
14040,10.264618765469026
14041,22.366515135973284
14042,12.222557776056984
14043,8.758739961908416
14044,16.54730981978476
14045,11.572124443653465
14046,26.3761989546814
14047,17.480206964761617
14048,9.4609901918688
14049,46.29878822985742
14050,17.329316641967186
14051,9.061858152552086
14052,7.862700530887116
14053,49.08462573382609
14054,14.510422916662456
14055,9.011089251624227
14056,7.56260888756756
14057,29.373964458556117
14058,9.888270630511864
14059,14.506250244874808
14060,12.054663052210437
14061,11.627192324955097
14062,16.44190261701961
14063,8.462860129209602
14064,24.520465114587296
14065,11.90672938171208
14066,7.600203772035454
14067,33.43034878162032
14068,15.862647401475947
14069,11.362363517736735
14070,17.632144457592688
14071,12.295557078933752
14072,8.257998735723273
14073,9.991563392154644
14074,17.76569282729292
14075,18.41053835089663
14076,8.73698750889029
14077,16.829865786490394
14078,9.228159598400868
14079,13.173425229082296
14080,20.799679566883032
14081,13.737382001629522
14082,10.279356206081276
14083,15.110056808948366
14084,50.500099188093465
14085,12.78283397573722
14086,13.299901611288414
14087,9.72606387154976
14088,7.304986190453175
14089,50.07965675090054
14090,9.772894522385418
14091,76.34949086817068
14092,22.9805908669291
14093,12.44512042337977
14094,42.94826457220293
14095,11.017397069564469
14096,11.030133960826277
14097,9.510639654608267
14098,54.18627617076654
14099,32.332586620093764
14100,7.3666396326628645
14101,12.176313372550512
14102,9.178768011304491
14103,13.390546808285912
14104,8.390987513175952
14105,11.501315368064525
14106,8.861616305027153
14107,8.47525968246144
14108,12.446693622900645
14109,12.317676911138802
14110,12.036165277961368
14111,12.980469239459957
14112,15.429306307512773
14113,8.90830893900214
14114,9.492433226004941
14115,13.177693818921913
14116,12.188903132018911
14117,6.689576167123055
14118,22.843852393075853
14119,20.686236520067688
14120,9.71005618668394
14121,17.906827609942674
14122,27.77554836323797
14123,15.287226708246639
14124,18.711043860961436
14125,16.648182672678175
14126,19.29034652325932
14127,14.416526003661923
14128,10.274502019464558
14129,11.626469703434358
14130,9.800967051374853
14131,9.502115332225143
14132,10.490103876520358
14133,13.581741181852227
14134,9.38693893365232
14135,8.923380484713567
14136,45.12591853003675
14137,6.16339998337776
14138,9.212760993429447
14139,14.778387237838022
14140,9.12936123787482
14141,11.559771047448043
14142,14.660169902203103
14143,8.779902981375855
14144,20.931704153458753
14145,26.160549019336795
14146,7.837049232237422
14147,15.60207211890668
14148,10.811303477589384
14149,47.547786834203514
14150,12.059145652458803
14151,43.16040285012094
14152,46.444580361042775
14153,37.53783135027746
14154,7.132825404418894
14155,7.8562181108447176
14156,8.14368157077333
14157,9.472630212899446
14158,10.16648082956898
14159,14.785612612299731
14160,22.538497832392828
14161,20.263439845440008
14162,8.90816732726911
14163,26.740135847500692
14164,10.497939539775187
14165,75.81709733911559
14166,82.31942898031569
14167,8.794992953881433
14168,15.272356359687906
14169,10.837628563988464
14170,20.542244829370183
14171,7.261758977047999
14172,30.054626550762542
14173,12.204952439808228
14174,12.464862596677557
14175,11.102205219549266
14176,6.857971838025497
14177,58.06166136276463
14178,9.461389310047153
14179,11.238658272819139
14180,19.813320715320422
14181,11.073335656102207
14182,8.285265435182897
14183,7.469827935793869
14184,8.289735085821988
14185,7.480926744366648
14186,29.80979656291702
14187,12.73044780727562
14188,12.47451221300441
14189,13.573797783627178
14190,8.979510893537961
14191,10.266143326902021
14192,7.520268936467795
14193,22.130472405350606
14194,14.21154040484134
14195,9.382833698210531
14196,25.43866645199049
14197,9.281449303689145
14198,13.424829391540817
14199,16.622460954959575
14200,9.102418318711443
14201,9.589745333678929
14202,11.186493804496012
14203,12.634538812728515
14204,11.919625480807767
14205,11.905021986624362
14206,18.21465910667926
14207,7.493257941034265
14208,15.731406328041967
14209,120.53390857990914
14210,13.845263062507097
14211,11.511080608306573
14212,13.817466899973695
14213,8.987666357534348
14214,11.402455031499779
14215,68.67309976761162
14216,40.76190913079379
14217,8.649563014731195
14218,11.339753237714083
14219,7.768245929836482
14220,8.224069816150795
14221,11.493014844060339
14222,25.104938635831004
14223,12.48234040283599
14224,9.707284227101974
14225,11.40146458380123
14226,11.294639839916647
14227,11.732862289516781
14228,11.84170754219443
14229,9.268351691830556
14230,11.121276607039347
14231,10.012224087967564
14232,9.295446089559515
14233,9.005779350628343
14234,8.97185043120628
14235,11.231584181691675
14236,12.70485408685545
14237,14.837037597548388
14238,12.551777139293247
14239,11.798630460594168
14240,8.588910024640988
14241,7.897314186391418
14242,12.398400932941739
14243,16.107394037262463
14244,12.125278631469547
14245,9.888308552500996
14246,23.634613122045252
14247,10.474215001988872
14248,10.890198074355315
14249,7.924027872704204
14250,17.105024890708545
14251,12.002717888162552
14252,21.527289403737154
14253,10.413463314040577
14254,12.982495384085993
14255,8.510278780200718
14256,13.47240006953063
14257,48.71394267653574
14258,7.86252517759912
14259,6.67837215394604
14260,9.397245911137848
14261,12.914740343466192
14262,9.028735323426782
14263,19.43059641752709
14264,13.700905547108105
14265,8.45659186202164
14266,9.748021483728925
14267,11.175798753949463
14268,9.306222914467895
14269,15.442873587935459
14270,7.482671887876941
14271,10.895508177329289
14272,16.228535797190478
14273,9.281017019651074
14274,7.293145433836501
14275,11.209466653926672
14276,11.894491432819192
14277,9.012965362503136
14278,13.225309528363708
14279,30.99794782936111
14280,7.260145583384928
14281,8.62617961992327
14282,31.141670429137466
14283,11.05878005077348
14284,10.931432270874438
14285,10.860196533195708
14286,9.914135715327285
14287,10.128262616794641
14288,49.86602570990084
14289,9.404299518634039
14290,7.893978016009063
14291,8.504820254495534
14292,11.17431329864783
14293,10.986023308044773
14294,11.40173151264037
14295,24.757365280430697
14296,9.90868816435898
14297,15.188505112451718
14298,8.107422843930896
14299,7.663280674232835
14300,18.184887649104258
14301,9.277184765560397
14302,8.846287954626263
14303,20.93132777896858
14304,11.3157193565041
14305,11.449362071498808
14306,9.264001989926514
14307,38.242890195924886
14308,9.770844189189503
14309,9.01875056441614
14310,10.516209283967925
14311,10.111510658025104
14312,8.689818932935106
14313,17.940544043239502
14314,20.077782619504905
14315,7.553197798922519
14316,9.369930122644243
14317,29.355310084406526
14318,17.531772473201105
14319,50.29552256685221
14320,44.48090776917361
14321,8.136696982419291
14322,10.57500770838838
14323,38.600399345445304
14324,10.56592738783473
14325,11.013207010907784
14326,11.417316557409547
14327,6.389060307160415
14328,9.022460338284242
14329,21.142691375581293
14330,21.877337536390055
14331,10.090951042316783
14332,11.530225199558716
14333,8.403918815955564
14334,20.935058296117493
14335,11.138441521102255
14336,80.59392882411086
14337,12.997176763850668
14338,14.284119377799726
14339,11.316087599878946
14340,13.547521231103165
14341,10.395298237568385
14342,9.908055547289013
14343,8.51133253443848
14344,12.941604121529402
14345,15.121422033333031
14346,13.244159717108275
14347,7.620788621133088
14348,10.501550287194275
14349,21.3130716199864
14350,7.463598841394432
14351,8.784894928891287
14352,13.412644738520495
14353,19.06269982800784
14354,9.717517977710624
14355,9.99293551129908
14356,10.173634378237379
14357,51.12046007399896
14358,12.583802056657317
14359,9.515039619954843
14360,15.543516326410739
14361,10.711290771799824
14362,7.770872453177498
14363,11.514333748526797
14364,19.201828457967995
14365,10.476480376864616
14366,17.153188642407205
14367,8.71891993684324
14368,11.81748500572563
14369,7.960584238242023
14370,12.677398262097674
14371,9.593283019873814
14372,11.52479567969349
14373,19.322435524190993
14374,17.453794275418016
14375,33.782228307172645
14376,38.22661489717101
14377,17.87764052023909
14378,35.72508537156896
14379,33.19155172811834
14380,37.9699327629005
14381,9.330288375523054
14382,8.132983205142756
14383,16.225946459827462
14384,36.85454489411731
14385,15.211500013471598
14386,10.683698209080578
14387,13.621966279718718
14388,10.108824234356934
14389,7.658556776011184
14390,52.9115115039772
14391,17.11340871908797
14392,12.317271499013483
14393,11.3609532442143
14394,10.167391695664085
14395,9.19389869730643
14396,23.675869518123992
14397,15.49843214662616
14398,8.860217703394596
14399,24.32461408767021
14400,46.59418182570981
14401,10.117137146056375
14402,51.53248241558415
14403,8.33518128157128
14404,60.03050327670365
14405,12.646347680795982
